id,curso,seccion,salon,franja
15913,MATE-1105C,2018-01-25317,W_402,15913
15914,MATE-1105C,2018-01-25317,W_402,15914
15915,MATE-1105C,2018-01-25317,W_402,15915
15916,MATE-1105C,2018-01-25317,W_402,15916
15917,MATE-1105C,2018-01-25317,W_402,15917
15918,MATE-1105C,2018-01-25317,W_402,15918
15919,MATE-1105C,2018-01-25317,W_402,15919
15920,MATE-1105C,2018-01-25317,W_402,15920
15921,MATE-1105C,2018-01-27854,AU_205,15921
15922,MATE-1105C,2018-01-27854,AU_205,15922
15923,MATE-1105C,2018-01-27854,AU_205,15923
15924,MATE-1105C,2018-01-27854,AU_205,15924
15925,MATE-1105C,2018-01-27854,AU_205,15925
15926,MATE-1105C,2018-01-27854,AU_205,15926
15927,MATE-1105C,2018-01-27854,AU_205,15927
15928,MATE-1105C,2018-01-27854,AU_205,15928
15929,MATE-1105C,2018-01-12773,ML_614,15929
15930,MATE-1105C,2018-01-12773,ML_614,15930
15931,MATE-1105C,2018-01-12773,ML_614,15931
15932,MATE-1105C,2018-01-12773,ML_614,15932
15933,MATE-1105C,2018-01-12773,ML_614,15933
15934,MATE-1105C,2018-01-12773,ML_614,15934
15935,MATE-1105C,2018-01-12773,ML_614,15935
15936,MATE-1105C,2018-01-12773,ML_614,15936
15937,MATE-1105C,2018-01-12767,W_504,15937
15938,MATE-1105C,2018-01-12767,W_504,15938
15939,MATE-1105C,2018-01-12767,W_504,15939
15940,MATE-1105C,2018-01-12767,W_504,15940
15941,MATE-1105C,2018-01-12767,W_504,15941
15942,MATE-1105C,2018-01-12767,W_504,15942
15943,MATE-1105C,2018-01-12767,W_504,15943
15944,MATE-1105C,2018-01-12767,W_504,15944
15945,MATE-1105C,2018-01-12764,Z_202,15945
15946,MATE-1105C,2018-01-12764,Z_202,15946
15947,MATE-1105C,2018-01-12764,Z_202,15947
15948,MATE-1105C,2018-01-12764,Z_202,15948
15949,MATE-1105C,2018-01-12764,Z_202,15949
15950,MATE-1105C,2018-01-12764,Z_202,15950
15951,MATE-1105C,2018-01-12764,Z_202,15951
15952,MATE-1105C,2018-01-12764,Z_202,15952
15953,MATE-1105C,2018-01-12779,O_303,15953
15954,MATE-1105C,2018-01-12779,O_303,15954
15955,MATE-1105C,2018-01-12779,O_303,15955
15956,MATE-1105C,2018-01-12779,O_303,15956
15957,MATE-1105C,2018-01-12779,O_303,15957
15958,MATE-1105C,2018-01-12779,O_303,15958
15959,MATE-1105C,2018-01-12779,O_303,15959
15960,MATE-1105C,2018-01-12779,O_303,15960
15961,MATE-1105C,2018-01-12778,K2_101,15961
15962,MATE-1105C,2018-01-12778,K2_101,15962
15963,MATE-1105C,2018-01-12778,K2_101,15963
15964,MATE-1105C,2018-01-12778,K2_101,15964
15965,MATE-1105C,2018-01-12778,K2_101,15965
15966,MATE-1105C,2018-01-12778,K2_101,15966
15967,MATE-1105C,2018-01-12778,K2_101,15967
15968,MATE-1105C,2018-01-12778,K2_101,15968
15969,MATE-1105C,2018-01-27853,ML_614,15969
15970,MATE-1105C,2018-01-27853,ML_614,15970
15971,MATE-1105C,2018-01-27853,ML_614,15971
15972,MATE-1105C,2018-01-27853,ML_614,15972
15973,MATE-1105C,2018-01-27853,ML_614,15973
15974,MATE-1105C,2018-01-27853,ML_614,15974
15975,MATE-1105C,2018-01-27853,ML_614,15975
15976,MATE-1105C,2018-01-27853,ML_614,15976
15977,MATE-1105C,2018-01-12801,O_304,15977
15978,MATE-1105C,2018-01-12801,O_304,15978
15979,MATE-1105C,2018-01-12801,O_304,15979
15980,MATE-1105C,2018-01-12801,O_304,15980
15981,MATE-1105C,2018-01-12801,O_304,15981
15982,MATE-1105C,2018-01-12801,O_304,15982
15983,MATE-1105C,2018-01-12801,O_304,15983
15984,MATE-1105C,2018-01-12801,O_304,15984
15985,MATE-1105C,2018-01-12796,W_505,15985
15986,MATE-1105C,2018-01-12796,W_505,15986
15987,MATE-1105C,2018-01-12796,W_505,15987
15988,MATE-1105C,2018-01-12796,W_505,15988
15989,MATE-1105C,2018-01-12796,W_505,15989
15990,MATE-1105C,2018-01-12796,W_505,15990
15991,MATE-1105C,2018-01-12796,W_505,15991
15992,MATE-1105C,2018-01-12796,W_505,15992
15993,MATE-1105C,2018-01-12800,Z_103,15993
15994,MATE-1105C,2018-01-12800,Z_103,15994
15995,MATE-1105C,2018-01-12800,Z_103,15995
15996,MATE-1105C,2018-01-12800,Z_103,15996
15997,MATE-1105C,2018-01-12800,Z_103,15997
15998,MATE-1105C,2018-01-12800,Z_103,15998
15999,MATE-1105C,2018-01-12800,Z_103,15999
16000,MATE-1105C,2018-01-12800,Z_103,16000
16001,MATE-1105C,2018-01-13927,LL_301,16001
16002,MATE-1105C,2018-01-13927,LL_301,16002
16003,MATE-1105C,2018-01-13927,LL_301,16003
16004,MATE-1105C,2018-01-13927,LL_301,16004
16005,MATE-1105C,2018-01-13927,LL_301,16005
16006,MATE-1105C,2018-01-25326,AU_206,16006
16007,MATE-1105C,2018-01-25326,AU_206,16007
16008,MATE-1105C,2018-01-25326,AU_206,16008
16009,MATE-1105C,2018-01-25326,AU_206,16009
16010,MATE-1105C,2018-01-25326,AU_206,16010
16011,MATE-1105C,2018-01-25326,AU_206,16011
16012,MATE-1105C,2018-01-25326,AU_206,16012
16013,MATE-1105C,2018-01-25326,AU_206,16013
16014,MATE-1105C,2018-01-12809,ML_516,16014
16015,MATE-1105C,2018-01-12809,ML_516,16015
16016,MATE-1105C,2018-01-12809,ML_516,16016
16017,MATE-1105C,2018-01-12809,ML_516,16017
16018,MATE-1105C,2018-01-12809,ML_516,16018
16019,MATE-1105C,2018-01-12809,ML_516,16019
16020,MATE-1105C,2018-01-12809,ML_516,16020
16021,MATE-1105C,2018-01-12809,ML_516,16021
16022,MATE-1105C,2018-01-27848,O_405,16022
16023,MATE-1105C,2018-01-27848,O_405,16023
16024,MATE-1105C,2018-01-27848,O_405,16024
16025,MATE-1105C,2018-01-27848,O_405,16025
16026,MATE-1105C,2018-01-27848,O_405,16026
16027,MATE-1105C,2018-01-25330,Z_101,16027
16028,MATE-1105C,2018-01-25330,Z_101,16028
16029,MATE-1105C,2018-01-25330,Z_101,16029
16030,MATE-1105C,2018-01-25330,Z_101,16030
16031,MATE-1105C,2018-01-25330,Z_101,16031
16032,MATE-1105C,2018-01-25330,Z_101,16032
16033,MATE-1105C,2018-01-25330,Z_101,16033
16034,MATE-1105C,2018-01-25330,Z_101,16034
16035,MATE-1105C,2018-01-27851,LL_106,16035
16036,MATE-1105C,2018-01-27851,LL_106,16036
16037,MATE-1105C,2018-01-27851,LL_106,16037
16038,MATE-1105C,2018-01-27851,LL_106,16038
16039,MATE-1105C,2018-01-27851,LL_106,16039
16040,MATE-1105C,2018-01-27851,LL_106,16040
16041,MATE-1105C,2018-01-27851,LL_106,16041
16042,MATE-1105C,2018-01-27851,LL_106,16042
16043,MATE-1105C,2018-01-23166,R_109,16043
16044,MATE-1105C,2018-01-23166,R_109,16044
16045,MATE-1105C,2018-01-23166,R_109,16045
16046,MATE-1105C,2018-01-23166,R_109,16046
16047,MATE-1105C,2018-01-23166,R_109,16047
16048,MATE-1105C,2018-01-23166,R_109,16048
16049,MATE-1105C,2018-01-23166,R_109,16049
16050,MATE-1105C,2018-01-23166,R_109,16050
16051,MATE-1105C,2018-01-23170,Z_102,16051
16052,MATE-1105C,2018-01-23170,Z_102,16052
16053,MATE-1105C,2018-01-23170,Z_102,16053
16054,MATE-1105C,2018-01-23170,Z_102,16054
16055,MATE-1105C,2018-01-23170,Z_102,16055
16056,MATE-1105C,2018-01-23170,Z_102,16056
16057,MATE-1105C,2018-01-23170,Z_102,16057
16058,MATE-1105C,2018-01-23170,Z_102,16058
16059,MATE-1105C,2018-01-23171,Z_102,16059
16060,MATE-1105C,2018-01-23171,Z_102,16060
16061,MATE-1105C,2018-01-23171,Z_102,16061
16062,MATE-1105C,2018-01-23171,Z_102,16062
16063,MATE-1105C,2018-01-23171,Z_102,16063
16064,MATE-1105C,2018-01-23171,Z_102,16064
16065,MATE-1105C,2018-01-23171,Z_102,16065
16066,MATE-1105C,2018-01-23171,Z_102,16066
16067,MATE-1105C,2018-01-16401,LL_107,16067
16068,MATE-1105C,2018-01-16401,LL_107,16068
16069,MATE-1105C,2018-01-16401,LL_107,16069
16070,MATE-1105C,2018-01-16401,LL_107,16070
16071,MATE-1105C,2018-01-16401,LL_107,16071
16072,MATE-1105C,2018-01-16401,LL_107,16072
16073,MATE-1105C,2018-01-16401,LL_107,16073
16074,MATE-1105C,2018-01-16401,LL_107,16074
16075,MATE-1105C,2018-01-12744,Z_201,16075
16076,MATE-1105C,2018-01-12744,Z_201,16076
16077,MATE-1105C,2018-01-12744,Z_201,16077
16078,MATE-1105C,2018-01-12744,Z_201,16078
16079,MATE-1105C,2018-01-12744,Z_201,16079
16080,MATE-1105C,2018-01-12744,Z_201,16080
16081,MATE-1105C,2018-01-12744,Z_201,16081
16082,MATE-1105C,2018-01-12744,Z_201,16082
16083,MATE-1105C,2018-01-12758,LL_108,16083
16084,MATE-1105C,2018-01-12758,LL_108,16084
16085,MATE-1105C,2018-01-12758,LL_108,16085
16086,MATE-1105C,2018-01-12758,LL_108,16086
16087,MATE-1105C,2018-01-12758,LL_108,16087
16088,MATE-1105C,2018-01-12758,LL_108,16088
16089,MATE-1105C,2018-01-12758,LL_108,16089
16090,MATE-1105C,2018-01-12758,LL_108,16090
16091,MATE-1106,2018-01-10606,Q_306,16091
16092,MATE-1106,2018-01-10606,Q_306,16092
16093,MATE-1106,2018-01-10606,Q_306,16093
16094,MATE-1106,2018-01-10606,Q_306,16094
16095,MATE-1106,2018-01-10606,Q_306,16095
16096,MATE-1106,2018-01-10606,Q_306,16096
16097,MATE-1106,2018-01-10606,Q_306,16097
16098,MATE-1106,2018-01-10606,Q_306,16098
16099,MATE-1106,2018-01-10606,Q_306,16099
16100,MATE-1107,2018-01-10575,S1_202,16100
16101,MATE-1107,2018-01-10575,S1_202,16101
16102,MATE-1107,2018-01-10575,S1_202,16102
16103,MATE-1107,2018-01-10575,S1_202,16103
16104,MATE-1107,2018-01-10575,S1_202,16104
16105,MATE-1107,2018-01-10575,S1_202,16105
16106,MATE-1107,2018-01-10575,S1_202,16106
16107,MATE-1107,2018-01-10575,S1_202,16107
16108,MATE-1107,2018-01-10575,S1_202,16108
16109,MATE-1107,2018-01-30562,S1_202,16109
16110,MATE-1107,2018-01-30562,S1_202,16110
16111,MATE-1107,2018-01-30562,S1_202,16111
16112,MATE-1107,2018-01-30562,S1_202,16112
16113,MATE-1107,2018-01-30562,S1_202,16113
16114,MATE-1107,2018-01-30562,S1_202,16114
16115,MATE-1107,2018-01-30562,S1_202,16115
16116,MATE-1107,2018-01-30562,S1_202,16116
16117,MATE-1201,2018-01-10125,Z_203,16117
16118,MATE-1201,2018-01-10125,Z_203,16118
16119,MATE-1201,2018-01-10125,Z_203,16119
16120,MATE-1201,2018-01-10125,Z_203,16120
16121,MATE-1201,2018-01-10125,Z_203,16121
16122,MATE-1201,2018-01-10125,Z_203,16122
16123,MATE-1201,2018-01-10125,Z_203,16123
16124,MATE-1201,2018-01-10125,Z_203,16124
16125,MATE-1201,2018-01-10157,Z_203,16125
16126,MATE-1201,2018-01-10157,Z_203,16126
16127,MATE-1201,2018-01-10157,Z_203,16127
16128,MATE-1201,2018-01-10157,Z_203,16128
16129,MATE-1201,2018-01-10157,Z_203,16129
16130,MATE-1201,2018-01-10157,Z_203,16130
16131,MATE-1201,2018-01-10157,Z_203,16131
16132,MATE-1201,2018-01-10157,Z_203,16132
16133,MATE-1201,2018-01-10124,AU_402,16133
16134,MATE-1201,2018-01-10124,AU_402,16134
16135,MATE-1201,2018-01-10124,AU_402,16135
16136,MATE-1201,2018-01-10124,AU_402,16136
16137,MATE-1201,2018-01-10124,AU_402,16137
16138,MATE-1201,2018-01-10124,AU_402,16138
16139,MATE-1201,2018-01-10124,AU_402,16139
16140,MATE-1201,2018-01-10124,AU_402,16140
16141,MATE-1201,2018-01-30563,O_102,16141
16142,MATE-1201,2018-01-30563,O_102,16142
16143,MATE-1201,2018-01-30563,O_102,16143
16144,MATE-1201,2018-01-30563,O_102,16144
16145,MATE-1201,2018-01-30563,O_102,16145
16146,MATE-1201,2018-01-12163,AU_401,16146
16147,MATE-1201,2018-01-12163,AU_401,16147
16148,MATE-1201,2018-01-12163,AU_401,16148
16149,MATE-1201,2018-01-12163,AU_401,16149
16150,MATE-1201,2018-01-12163,AU_401,16150
16151,MATE-1201,2018-01-12163,AU_401,16151
16152,MATE-1201,2018-01-12163,AU_401,16152
16153,MATE-1201,2018-01-30566,O_104,16153
16154,MATE-1201,2018-01-30566,O_104,16154
16155,MATE-1201,2018-01-30566,O_104,16155
16156,MATE-1201,2018-01-30566,O_104,16156
16157,MATE-1201,2018-01-30566,O_104,16157
16158,MATE-1201,2018-01-30566,O_104,16158
16159,MATE-1201,2018-01-30566,O_104,16159
16160,MATE-1201,2018-01-30566,O_104,16160
16161,MATE-1201,2018-01-26137,Z_201,16161
16162,MATE-1201,2018-01-26137,Z_201,16162
16163,MATE-1201,2018-01-26137,Z_201,16163
16164,MATE-1201,2018-01-26137,Z_201,16164
16165,MATE-1201,2018-01-26137,Z_201,16165
16166,MATE-1201,2018-01-26137,Z_201,16166
16167,MATE-1201,2018-01-26137,Z_201,16167
16168,MATE-1201,2018-01-26137,Z_201,16168
16169,MATE-1201,2018-01-26138,AU_202,16169
16170,MATE-1201,2018-01-26138,AU_202,16170
16171,MATE-1201,2018-01-26138,AU_202,16171
16172,MATE-1201,2018-01-26138,AU_202,16172
16173,MATE-1201,2018-01-26138,AU_202,16173
16174,MATE-1201,2018-01-26138,AU_202,16174
16175,MATE-1201,2018-01-26138,AU_202,16175
16176,MATE-1201,2018-01-26138,AU_202,16176
16177,MATE-1201,2018-01-12166,Q_306,16177
16178,MATE-1201,2018-01-12166,Q_306,16178
16179,MATE-1201,2018-01-12166,Q_306,16179
16180,MATE-1201,2018-01-12166,Q_306,16180
16181,MATE-1201,2018-01-12166,Q_306,16181
16182,MATE-1201,2018-01-12166,Q_306,16182
16183,MATE-1201,2018-01-12166,Q_306,16183
16184,MATE-1201,2018-01-26145,Z_203,16184
16185,MATE-1201,2018-01-26145,Z_203,16185
16186,MATE-1201,2018-01-26145,Z_203,16186
16187,MATE-1201,2018-01-26145,Z_203,16187
16188,MATE-1201,2018-01-26145,Z_203,16188
16189,MATE-1201,2018-01-26145,Z_203,16189
16190,MATE-1201,2018-01-26145,Z_203,16190
16191,MATE-1201,2018-01-26145,Z_203,16191
16192,MATE-1201,2018-01-31396,O_105,16192
16193,MATE-1201,2018-01-31396,O_105,16193
16194,MATE-1201,2018-01-31396,O_105,16194
16195,MATE-1201,2018-01-31396,O_105,16195
16196,MATE-1201,2018-01-31396,O_105,16196
16197,MATE-1201,2018-01-31396,O_105,16197
16198,MATE-1201,2018-01-31396,O_105,16198
16199,MATE-1201,2018-01-31396,O_105,16199
16200,MATE-1201,2018-01-31398,W_505,16200
16201,MATE-1201,2018-01-31398,W_505,16201
16202,MATE-1201,2018-01-31398,W_505,16202
16203,MATE-1201,2018-01-31425,SD_702,16203
16204,MATE-1201,2018-01-31425,SD_702,16204
16205,MATE-1201,2018-01-31425,SD_702,16205
16206,MATE-1201,2018-01-31425,SD_702,16206
16207,MATE-1201,2018-01-31425,SD_702,16207
16208,MATE-1201,2018-01-31425,SD_702,16208
16209,MATE-1201,2018-01-31425,SD_702,16209
16210,MATE-1201,2018-01-31425,SD_702,16210
16211,MATE-1201,2018-01-31400,AU_203,16211
16212,MATE-1201,2018-01-31400,AU_203,16212
16213,MATE-1201,2018-01-31400,AU_203,16213
16214,MATE-1201,2018-01-31400,AU_203,16214
16215,MATE-1201C,2018-01-30446,R_109,16215
16216,MATE-1201C,2018-01-30446,R_109,16216
16217,MATE-1201C,2018-01-30446,R_109,16217
16218,MATE-1201C,2018-01-30446,R_109,16218
16219,MATE-1201C,2018-01-30446,R_109,16219
16220,MATE-1201C,2018-01-30446,R_109,16220
16221,MATE-1201C,2018-01-30446,R_109,16221
16222,MATE-1201C,2018-01-30446,R_109,16222
16223,MATE-1201C,2018-01-30564,W_506,16223
16224,MATE-1201C,2018-01-30564,W_506,16224
16225,MATE-1201C,2018-01-30564,W_506,16225
16226,MATE-1201C,2018-01-30564,W_506,16226
16227,MATE-1201C,2018-01-30564,W_506,16227
16228,MATE-1201C,2018-01-30564,W_506,16228
16229,MATE-1201C,2018-01-30564,W_506,16229
16230,MATE-1201C,2018-01-30564,W_506,16230
16231,MATE-1201C,2018-01-30565,PU_300,16231
16232,MATE-1201C,2018-01-30565,PU_300,16232
16233,MATE-1201C,2018-01-30565,PU_300,16233
16234,MATE-1201C,2018-01-30565,PU_300,16234
16235,MATE-1201C,2018-01-30565,PU_300,16235
16236,MATE-1201C,2018-01-30565,PU_300,16236
16237,MATE-1201C,2018-01-30565,PU_300,16237
16238,MATE-1201C,2018-01-30565,PU_300,16238
16239,MATE-1201C,2018-01-30568,M_100,16239
16240,MATE-1201C,2018-01-30568,M_100,16240
16241,MATE-1201C,2018-01-30568,M_100,16241
16242,MATE-1201C,2018-01-30568,M_100,16242
16243,MATE-1201C,2018-01-30568,M_100,16243
16244,MATE-1201C,2018-01-30568,M_100,16244
16245,MATE-1201C,2018-01-30568,M_100,16245
16246,MATE-1201C,2018-01-30568,M_100,16246
16247,MATE-1201C,2018-01-30569,W_102,16247
16248,MATE-1201C,2018-01-30569,W_102,16248
16249,MATE-1201C,2018-01-30569,W_102,16249
16250,MATE-1201C,2018-01-30569,W_102,16250
16251,MATE-1201C,2018-01-30569,W_102,16251
16252,MATE-1201C,2018-01-30569,W_102,16252
16253,MATE-1201C,2018-01-30569,W_102,16253
16254,MATE-1201C,2018-01-30569,W_102,16254
16255,MATE-1201C,2018-01-30570,LL_108,16255
16256,MATE-1201C,2018-01-30570,LL_108,16256
16257,MATE-1201C,2018-01-30570,LL_108,16257
16258,MATE-1201C,2018-01-30570,LL_108,16258
16259,MATE-1201C,2018-01-30570,LL_108,16259
16260,MATE-1201C,2018-01-30570,LL_108,16260
16261,MATE-1201C,2018-01-30570,LL_108,16261
16262,MATE-1201C,2018-01-30570,LL_108,16262
16263,MATE-1203,2018-01-16946,B_402,16263
16264,MATE-1203,2018-01-16946,B_402,16264
16265,MATE-1203,2018-01-16946,B_402,16265
16266,MATE-1203,2018-01-16946,B_402,16266
16267,MATE-1203,2018-01-16946,B_402,16267
16268,MATE-1203,2018-01-16946,B_402,16268
16269,MATE-1203,2018-01-16946,B_402,16269
16270,MATE-1203,2018-01-16946,B_402,16270
16271,MATE-1203,2018-01-30571,O_104,16271
16272,MATE-1203,2018-01-30571,O_104,16272
16273,MATE-1203,2018-01-30571,O_104,16273
16274,MATE-1203,2018-01-30571,O_104,16274
16275,MATE-1203,2018-01-30571,O_104,16275
16276,MATE-1203,2018-01-30571,O_104,16276
16277,MATE-1203,2018-01-30571,O_104,16277
16278,MATE-1203,2018-01-30571,O_104,16278
16279,MATE-1203,2018-01-30574,SD_806,16279
16280,MATE-1203,2018-01-30574,SD_806,16280
16281,MATE-1203,2018-01-30574,SD_806,16281
16282,MATE-1203,2018-01-30574,SD_806,16282
16283,MATE-1203,2018-01-30574,SD_806,16283
16284,MATE-1203,2018-01-30578,O_102,16284
16285,MATE-1203,2018-01-30578,O_102,16285
16286,MATE-1203,2018-01-30578,O_102,16286
16287,MATE-1203,2018-01-30578,O_102,16287
16288,MATE-1203,2018-01-30578,O_102,16288
16289,MATE-1203,2018-01-30578,O_102,16289
16290,MATE-1203,2018-01-30578,O_102,16290
16291,MATE-1203,2018-01-30578,O_102,16291
16292,MATE-1203,2018-01-30582,O_103,16292
16293,MATE-1203,2018-01-30582,O_103,16293
16294,MATE-1203,2018-01-30582,O_103,16294
16295,MATE-1203,2018-01-30582,O_103,16295
16296,MATE-1203,2018-01-30582,O_103,16296
16297,MATE-1203,2018-01-30582,O_103,16297
16298,MATE-1203,2018-01-30582,O_103,16298
16299,MATE-1203,2018-01-30582,O_103,16299
16300,MATE-1203,2018-01-30586,B_402,16300
16301,MATE-1203,2018-01-30586,B_402,16301
16302,MATE-1203,2018-01-30586,B_402,16302
16303,MATE-1203,2018-01-30586,B_402,16303
16304,MATE-1203,2018-01-30586,B_402,16304
16305,MATE-1203,2018-01-30586,B_402,16305
16306,MATE-1203,2018-01-30586,B_402,16306
16307,MATE-1203,2018-01-30586,B_402,16307
16308,MATE-1203,2018-01-30590,O_103,16308
16309,MATE-1203,2018-01-30590,O_103,16309
16310,MATE-1203,2018-01-30590,O_103,16310
16311,MATE-1203,2018-01-30590,O_103,16311
16312,MATE-1203,2018-01-30590,O_103,16312
16313,MATE-1203,2018-01-30590,O_103,16313
16314,MATE-1203,2018-01-30590,O_103,16314
16315,MATE-1203,2018-01-30590,O_103,16315
16316,MATE-1203,2018-01-20634,O_304,16316
16317,MATE-1203,2018-01-20634,O_304,16317
16318,MATE-1203,2018-01-20634,O_304,16318
16319,MATE-1203,2018-01-20634,O_304,16319
16320,MATE-1203,2018-01-20634,O_304,16320
16321,MATE-1203,2018-01-20634,O_304,16321
16322,MATE-1203,2018-01-20634,O_304,16322
16323,MATE-1203,2018-01-20634,O_304,16323
16324,MATE-1203,2018-01-20634,O_304,16324
16325,MATE-1203,2018-01-21235,LL_304,16325
16326,MATE-1203,2018-01-21235,LL_304,16326
16327,MATE-1203,2018-01-21235,LL_304,16327
16328,MATE-1203,2018-01-21235,LL_304,16328
16329,MATE-1203,2018-01-21235,LL_304,16329
16330,MATE-1203,2018-01-21235,LL_304,16330
16331,MATE-1203,2018-01-21235,LL_304,16331
16332,MATE-1203,2018-01-21235,LL_304,16332
16333,MATE-1203,2018-01-21235,LL_304,16333
16334,MATE-1203,2018-01-21237,O_402,16334
16335,MATE-1203,2018-01-21237,O_402,16335
16336,MATE-1203,2018-01-21237,O_402,16336
16337,MATE-1203,2018-01-21237,O_402,16337
16338,MATE-1203,2018-01-21237,O_402,16338
16339,MATE-1203,2018-01-21237,O_402,16339
16340,MATE-1203,2018-01-21237,O_402,16340
16341,MATE-1203,2018-01-21237,O_402,16341
16342,MATE-1203,2018-01-21237,O_402,16342
16343,MATE-1203,2018-01-21263,O_301,16343
16344,MATE-1203,2018-01-21263,O_301,16344
16345,MATE-1203,2018-01-21263,O_301,16345
16346,MATE-1203,2018-01-21263,O_301,16346
16347,MATE-1203,2018-01-21263,O_301,16347
16348,MATE-1203,2018-01-21263,O_301,16348
16349,MATE-1203,2018-01-21263,O_301,16349
16350,MATE-1203,2018-01-21263,O_301,16350
16351,MATE-1203,2018-01-21263,O_301,16351
16352,MATE-1203,2018-01-20643,O_402,16352
16353,MATE-1203,2018-01-20643,O_402,16353
16354,MATE-1203,2018-01-20643,O_402,16354
16355,MATE-1203,2018-01-20643,O_402,16355
16356,MATE-1203,2018-01-20643,O_402,16356
16357,MATE-1203,2018-01-20643,O_402,16357
16358,MATE-1203,2018-01-20643,O_402,16358
16359,MATE-1203,2018-01-20643,O_402,16359
16360,MATE-1203,2018-01-20643,O_402,16360
16361,MATE-1203,2018-01-25363,LL_303,16361
16362,MATE-1203,2018-01-25363,LL_303,16362
16363,MATE-1203,2018-01-25363,LL_303,16363
16364,MATE-1203,2018-01-25363,LL_303,16364
16365,MATE-1203,2018-01-25363,LL_303,16365
16366,MATE-1203,2018-01-25363,LL_303,16366
16367,MATE-1203,2018-01-25363,LL_303,16367
16368,MATE-1203,2018-01-25363,LL_303,16368
16369,MATE-1203,2018-01-25363,LL_303,16369
16370,MATE-1203,2018-01-11099,LL_304,16370
16371,MATE-1203,2018-01-11099,LL_304,16371
16372,MATE-1203,2018-01-11099,LL_304,16372
16373,MATE-1203,2018-01-11099,LL_304,16373
16374,MATE-1203,2018-01-11099,LL_304,16374
16375,MATE-1203,2018-01-11099,LL_304,16375
16376,MATE-1203,2018-01-11099,LL_304,16376
16377,MATE-1203,2018-01-11099,LL_304,16377
16378,MATE-1203,2018-01-11099,LL_304,16378
16379,MATE-1203,2018-01-27856,O_401,16379
16380,MATE-1203,2018-01-27856,O_401,16380
16381,MATE-1203,2018-01-27856,O_401,16381
16382,MATE-1203,2018-01-27856,O_401,16382
16383,MATE-1203,2018-01-27856,O_401,16383
16384,MATE-1203,2018-01-27856,O_401,16384
16385,MATE-1203,2018-01-27856,O_401,16385
16386,MATE-1203,2018-01-27856,O_401,16386
16387,MATE-1203,2018-01-27856,O_401,16387
16388,MATE-1203,2018-01-27857,LL_303,16388
16389,MATE-1203,2018-01-27857,LL_303,16389
16390,MATE-1203,2018-01-27857,LL_303,16390
16391,MATE-1203,2018-01-27857,LL_303,16391
16392,MATE-1203,2018-01-27857,LL_303,16392
16393,MATE-1203,2018-01-27857,LL_303,16393
16394,MATE-1203,2018-01-27857,LL_303,16394
16395,MATE-1203,2018-01-27857,LL_303,16395
16396,MATE-1203,2018-01-27857,LL_303,16396
16397,MATE-1203,2018-01-10550,LL_304,16397
16398,MATE-1203,2018-01-10550,LL_304,16398
16399,MATE-1203,2018-01-10550,LL_304,16399
16400,MATE-1203,2018-01-10550,LL_304,16400
16401,MATE-1203,2018-01-10550,LL_304,16401
16402,MATE-1203,2018-01-10550,LL_304,16402
16403,MATE-1203,2018-01-10550,LL_304,16403
16404,MATE-1203,2018-01-10550,LL_304,16404
16405,MATE-1203,2018-01-10550,LL_304,16405
16406,MATE-1203,2018-01-11098,SD_802,16406
16407,MATE-1203,2018-01-11098,SD_802,16407
16408,MATE-1203,2018-01-11098,SD_802,16408
16409,MATE-1203,2018-01-25360,LL_303,16409
16410,MATE-1203,2018-01-25360,LL_303,16410
16411,MATE-1203,2018-01-25360,LL_303,16411
16412,MATE-1203,2018-01-25360,LL_303,16412
16413,MATE-1203,2018-01-25360,LL_303,16413
16414,MATE-1203,2018-01-25360,LL_303,16414
16415,MATE-1203,2018-01-25360,LL_303,16415
16416,MATE-1203,2018-01-25360,LL_303,16416
16417,MATE-1203,2018-01-25360,LL_303,16417
16418,MATE-1203C,2018-01-16425,Z_202,16418
16419,MATE-1203C,2018-01-16425,Z_202,16419
16420,MATE-1203C,2018-01-16425,Z_202,16420
